FID,StationID,Bight,Latitude,Longitude
560,2446,1998,33.977339999999998,-118.441430000000000
561,2447,1998,33.974040000000002,-118.447190000000010
562,2448,1998,33.970309999999998,-118.448200000000000
563,2449,1998,33.963769999999997,-118.457210000000000
564,2450,1998,33.760039999999996,-118.199231999999990
565,2451,1998,33.752223000000001,-118.174073000000010
566,2453,1998,33.628028999999998,-117.974895000000000
567,2454,1998,33.509852000000002,-117.753075000000000
568,2455,1998,33.110056000000000,-117.346778000000000
569,2456,1998,33.010556000000001,-117.302499999999990
570,2457,1998,33.441049999999997,-117.691367000000000
571,2467,1998,33.965159999999997,-119.852600000000000
572,2469,1998,34.011209999999998,-120.372200000000010
573,2472,1998,34.012129999999999,-119.897400000000000
574,2475,1998,34.047629999999998,-119.911600000000010
575,2476,1998,34.051020000000001,-120.335300000000000
576,2479,1998,34.068820000000002,-119.769900000000010
577,2480,1998,34.150069999999999,-120.354500000000000
578,2482,1998,33.893459999999997,-120.028800000000000
579,2483,1998,34.080620000000003,-120.127100000000000
580,2485,1998,33.842269999999999,-120.036300000000000
581,2487,1998,34.014409999999998,-120.437299999999990
582,2489,1998,33.943689999999997,-120.240600000000000
583,2490,1998,34.045479999999998,-120.490100000000000
584,2491,1998,34.011450000000004,-120.474600000000000
585,2492,1998,33.912810000000000,-119.947599999999990
586,2493,1998,34.078629999999997,-119.887900000000000
587,2511,1998,33.509700000000002,-119.075999999999990
588,2512,1998,33.476120000000002,-119.000600000000010
589,2513,1998,33.991019999999999,-119.387800000000000
590,2514,1998,34.032930000000000,-119.509200000000010
591,2515,1998,34.084370000000000,-119.667500000000000
592,2516,1998,34.066609999999997,-119.588900000000000
593,2518,1998,34.096710000000002,-119.737100000000000
594,2519,1998,33.969270000000002,-119.631100000000000
595,2520,1998,34.031010000000002,-119.422900000000000
596,2521,1998,33.943460000000002,-119.782200000000000
597,2522,1998,34.058700000000002,-119.496700000000000
598,2523,1998,33.472600000000000,-119.094200000000000
599,2540,1998,33.961300000000001,-119.712100000000010
600,2542,1998,33.462249999999997,-119.029900000000000
601,2543,1998,34.003419999999998,-119.428700000000010
602,2545,1998,34.019210000000001,-119.364700000000000
603,2546,1998,34.010550000000002,-119.404900000000000
604,2547,1998,34.054290000000002,-119.573500000000000
605,2549,1998,33.987029999999997,-119.588600000000000
606,2551,1998,33.999730000000000,-119.538600000000000
607,3001,2003,33.361229999999999,-118.306830000000010
608,4000,2003,32.550683329999998,-117.199929999999990
609,4001,2003,33.317680000000003,-118.157370000000000
610,4002,2003,33.755070000000003,-118.102480000000000
611,4003,2003,34.124947100000000,-119.192789700000010
612,4004,2003,32.663516670000000,-117.341233300000000
613,4005,2003,33.932870000000001,-118.895619999999990
614,4006,2003,33.860734049999998,-118.447949200000000
615,4007,2003,34.363240560000001,-120.009668000000000
616,4008,2003,33.228816670000000,-117.412133299999990
617,4009,2003,33.463479999999997,-117.918100000000000
618,4010,2003,33.766817220000000,-118.248502599999990
619,4012,2003,32.694833330000002,-117.302550000000000
620,4015,2003,34.333889999999997,-119.741680000000000
621,4017,2003,33.645833330000002,-117.888099999999990
622,4018,2003,33.755428330000001,-118.129848300000010
623,4019,2003,34.231166670000000,-119.511500000000000
624,4020,2003,32.767550000000000,-117.241480000000000
625,4021,2003,33.928365069999998,-118.483024099999990
626,4022,2003,33.873632809999997,-118.516097000000000
627,4023,2003,34.308304849999999,-119.712239600000000
628,4024,2003,33.119306670000000,-117.360616699999990
629,4025,2003,33.739220000000003,-119.065870000000000
630,4026,2003,33.621065270000003,-118.195117200000000
631,4027,2003,34.115800000000000,-119.935880000000000
632,4028,2003,32.674849999999999,-117.143833300000000
633,4029,2003,34.034129999999998,-119.350780000000000
634,4030,2003,33.511683329999997,-117.771100000000000
635,4032,2003,33.009166669999999,-117.276466700000000
636,4033,2003,32.757883329999999,-117.227416700000010
637,4034,2003,33.746659999999999,-118.113840000000000
638,4035,2003,34.283833330000000,-119.506833300000000
639,4036,2003,32.796316670000003,-117.305080000000000
640,4037,2003,33.997798670000002,-118.709602899999990
641,4038,2003,33.766800940000003,-118.460319000000000
642,4039,2003,34.287638350000002,-120.455436199999990
643,4040,2003,33.152946669999999,-117.387268300000000
644,4041,2003,33.567517090000003,-117.989697300000000
645,4042,2003,33.695483400000001,-118.296191400000000
646,4043,2003,34.284090169999999,-119.354622400000000
647,4045,2003,33.934517419999999,-118.539404300000000
648,4047,2003,34.395550000000000,-119.662120000000000
649,4048,2003,33.087989999999998,-117.350853300000000
650,4049,2003,33.139333329999999,-117.337133300000000
651,4050,2003,33.724650070000003,-118.262174500000000
652,4051,2003,34.074599999999997,-119.748180000000000
653,4052,2003,32.623566670000002,-117.133600000000000
654,4053,2003,33.971089999999997,-118.439160000000000
655,4055,2003,34.404040000000002,-119.812060000000000
656,4057,2003,33.977632649999997,-118.626269500000010
657,4058,2003,33.642899999999997,-118.078050000000000
658,4059,2003,34.386348470000001,-119.988297500000000
659,4060,2003,33.030450000000002,-117.670920000000000
660,4061,2003,34.101184080000003,-119.150895199999990
661,4062,2003,33.430680000000002,-117.676680000000000
662,4064,2003,33.006066670000003,-117.296750000000000
663,4065,2003,33.609366860000002,-117.904996700000000
664,4066,2003,33.741280000000003,-118.116730000000000
665,4067,2003,34.230777990000000,-119.687548800000000
666,4068,2003,32.586066670000001,-117.341100000000000
667,4069,2003,34.036348470000000,-118.917041000000000
668,4070,2003,33.758516440000001,-118.446191400000000
669,4071,2003,34.344702150000003,-120.368798799999990
670,4072,2003,33.636766670000000,-117.954683300000000
671,4073,2003,33.598018390000000,-118.045621700000000
672,4074,2003,33.581750000000000,-118.328400000000000
673,4075,2003,33.646666670000002,-117.883433299999990
674,4076,2003,32.718150000000001,-117.230466699999990
675,4077,2003,33.921915689999999,-118.520459000000000
676,4079,2003,34.383553059999997,-119.595703099999990
677,4080,2003,33.265513329999997,-117.533871700000010
678,4083,2003,34.118229169999999,-119.627880899999990
679,4084,2003,32.660370000000000,-117.123450000000010
680,4085,2003,33.964300000000001,-118.453450000000000
681,4086,2003,33.834899900000003,-118.468977900000000
682,4087,2003,33.139433330000003,-117.318666699999990
683,4088,2003,33.094270000000002,-117.417251699999990
684,4089,2003,33.848185219999998,-118.567317700000000
685,4090,2003,33.659598799999998,-118.130647800000010
686,4091,2003,34.143473309999997,-120.179150400000000
687,4092,2003,32.724333330000000,-117.182500000000000
688,4093,2003,34.066499999999998,-119.134000000000000
689,4094,2003,33.439619999999998,-117.693520000000010
690,4096,2003,33.269918330000003,-117.564791700000000
691,4097,2003,33.615368650000001,-117.902750700000000
692,4098,2003,33.744016670000001,-118.168150000000000
693,4099,2003,34.306666669999998,-119.558000000000010
694,4100,2003,32.933470000000000,-117.394229999999990
695,4101,2003,33.998185220000003,-118.559277300000010
696,4102,2003,33.720865889999999,-118.364550800000000
697,4103,2003,34.233117679999999,-119.706022100000000
698,4104,2003,33.633049999999997,-117.887933300000000
699,4106,2003,33.634680000000003,-118.300479999999990
700,4108,2003,32.716283330000003,-117.174150000000000
701,4109,2003,33.958333330000002,-118.520100900000000
702,4110,2003,33.464183329999997,-117.761600000000000
703,4111,2003,34.394681800000001,-120.332487000000000
704,4113,2003,33.590417479999999,-117.971321600000000
705,4115,2003,34.078249999999997,-119.700380000000000
706,4116,2003,32.658516669999997,-117.144216700000000
707,4117,2003,33.982250000000001,-118.443929999999990
708,4118,2003,33.765709999999999,-118.103620000000010
709,4119,2003,34.400203449999999,-119.843294300000000
710,4120,2003,32.657499999999999,-117.309383299999990
711,4121,2003,33.852449999999997,-119.191220000000000
712,4122,2003,33.604467769999999,-118.140478500000000
713,4123,2003,34.453824869999998,-120.197672500000000
714,4124,2003,33.469479999999997,-118.389950000000000
715,4125,2003,34.041166670000003,-119.197333300000000
716,4126,2003,33.354019999999998,-117.619370000000000
717,4128,2003,32.917583329999999,-117.273383300000010
718,4129,2003,33.616215009999998,-117.921370400000000
719,4130,2003,33.765050000000002,-118.112270000000000
720,4131,2003,34.162223310000002,-119.224153599999990
721,4132,2003,32.693330000000003,-117.395370000000000
722,4133,2003,34.044333330000001,-119.055166700000000
723,4134,2003,33.819799799999998,-118.427132200000000
724,4135,2003,34.313688149999997,-120.282389300000010
725,4137,2003,33.576949059999997,-118.011507200000000
726,4138,2003,33.722684729999997,-118.279606100000000
727,4140,2003,32.716483330000003,-117.224950000000010
728,4141,2003,33.924650069999998,-118.526562500000000
729,4142,2003,33.780839999999998,-118.205789999999990
730,4143,2003,34.358919999999998,-119.488800000000000
731,4144,2003,33.220709999999997,-117.511988300000000
732,4145,2003,33.088233330000001,-117.310850000000000
733,4146,2003,33.745267740000003,-118.215722700000000
734,4147,2003,34.168999999999997,-119.459333300000000
735,4148,2003,32.646883330000001,-117.117816700000010
736,4149,2003,33.963340000000002,-118.455270000000000
737,4150,2003,33.876668289999998,-118.469742800000010
738,4152,2003,33.114581670000000,-117.357440000000000
739,4153,2003,33.832769999999996,-118.645380000000000
740,4154,2003,33.624549999999999,-118.074733300000010
741,4155,2003,34.101999999999997,-120.142330000000000
742,4156,2003,32.722866670000002,-117.212483300000000
743,4157,2003,34.110666670000001,-119.221333300000000
744,4158,2003,33.427520000000001,-117.644550000000000
745,4159,2003,33.994799999999998,-120.337070000000000
746,4160,2003,33.100969999999997,-117.629320000000010
747,4161,2003,33.703283329999998,-118.049200000000000
748,4162,2003,33.730933329999999,-118.191583300000000
749,4163,2003,34.080700000000000,-119.520380000000000
750,4164,2003,32.729329999999997,-117.344579999999990
751,4165,2003,34.013765460000002,-118.592122399999990
752,4166,2003,33.708015949999997,-118.357226600000000
753,4167,2003,34.261828610000002,-119.767334000000010
754,4168,2003,33.649749999999997,-117.867300000000000
755,4169,2003,33.418050000000001,-118.022499999999990
756,4170,2003,33.698482259999999,-118.303776000000000
757,4171,2003,33.856279999999998,-120.002480000000010
758,4172,2003,32.595366669999997,-117.245733300000000
759,4173,2003,33.907682289999997,-118.566406300000000
760,4177,2003,33.612333169999999,-117.910872400000000
761,4178,2003,33.712251790000003,-118.257828800000000
762,4179,2003,34.145076500000002,-119.769303400000000
763,4181,2003,34.000048829999997,-118.507975300000000
764,4182,2003,33.766800000000003,-118.105320000000010
765,4183,2003,34.399804690000003,-119.830501299999990
766,4184,2003,32.688119999999998,-117.324320000000000
767,4185,2003,33.992118329999997,-118.797591100000010
768,4186,2003,33.566898600000002,-118.191341100000000
769,4187,2003,34.410241700000000,-120.218505900000000
770,4188,2003,33.489130000000003,-118.429199999999990
771,4189,2003,34.200764970000002,-119.302946000000010
772,4192,2003,32.958331670000000,-117.273371700000000
773,4193,2003,33.601082359999999,-117.892285200000000
774,4194,2003,33.752820000000000,-118.105360000000000
775,4195,2003,34.224348960000000,-119.605957000000000
776,4196,2003,32.852020000000003,-117.423199999999990
777,4197,2003,34.032750000000000,-118.682216700000000
778,4198,2003,33.789632159999996,-118.455712899999990
779,4199,2003,34.182678220000000,-120.351139300000000
780,4200,2003,33.159100000000002,-117.397576700000000
781,4201,2003,33.536483330000003,-117.848750000000000
782,4202,2003,33.694083659999997,-118.346484399999990
783,4203,2003,34.263867189999999,-119.370979800000000
784,4204,2003,32.762180000000001,-117.236500000000010
785,4205,2003,33.927449539999998,-118.543164100000000
786,4206,2003,33.807989999999997,-118.228489999999990
787,4207,2003,34.399180000000001,-119.660000000000000
788,4208,2003,33.339385000000000,-117.522274999999990
789,4209,2003,33.232100000000003,-117.413466700000000
790,4210,2003,33.752514650000002,-118.218050100000000
791,4211,2003,34.158251950000000,-119.827278600000000
792,4212,2003,32.625749999999996,-117.135600000000000
793,4213,2003,33.973950000000002,-118.435040000000000
794,4215,2003,34.402450000000002,-119.812130000000000
795,4216,2003,33.272520000000000,-118.084779999999990
796,4218,2003,33.607218420000002,-118.124641900000000
797,4219,2003,34.213700000000003,-119.945480000000000
798,4220,2003,33.107930000000003,-117.898349999999990
799,4221,2003,33.623833329999997,-117.886566700000000
800,4222,2003,33.427999999999997,-117.690230000000000
801,4224,2003,33.150919999999999,-117.582930000000000
802,4227,2003,34.207051600000000,-119.566943400000000
803,4228,2003,32.784149999999997,-117.215530000000000
804,4230,2003,33.897701009999999,-118.501171900000000
805,4232,2003,33.107253329999999,-117.357156700000000
806,4233,2003,33.789670000000001,-118.988080000000000
807,4234,2003,33.671651199999999,-118.264827500000000
808,4235,2003,33.886870000000002,-120.010450000000010
809,4236,2003,32.678666669999998,-117.169500000000000
810,4237,2003,34.127333329999999,-119.401333300000000
811,4238,2003,33.499533329999998,-117.751266700000000
812,4239,2003,34.339562989999997,-120.443180299999990
813,4240,2003,33.128526669999999,-117.412098300000000
814,4241,2003,33.603198239999998,-118.035953800000000
815,4242,2003,33.723999020000001,-118.224511699999990
816,4243,2003,33.965370000000000,-119.604480000000000
817,4244,2003,32.682583330000000,-117.282083300000000
818,4246,2003,33.717433329999999,-118.062466700000000
819,4248,2003,32.679316669999999,-117.282150000000000
820,4249,2003,33.995170000000002,-119.121470000000000
821,4250,2003,33.576867679999999,-118.210237600000000
822,4251,2003,34.397880049999998,-120.031136100000000
823,4252,2003,33.615450000000003,-118.720479999999990
824,4253,2003,34.120735680000003,-119.188671900000000
825,4254,2003,33.513517250000000,-118.178564499999990
826,4255,2003,34.052329999999998,-120.557750000000000
827,4256,2003,32.589550000000003,-117.228433300000010
828,4257,2003,33.603051760000000,-117.898339800000000
829,4258,2003,33.758830000000003,-118.098720000000000
830,4259,2003,34.135107419999997,-119.193880200000000
831,4260,2003,32.658966669999998,-117.336066700000000
832,4261,2003,34.016516109999998,-119.057796200000000
833,4262,2003,33.843033849999998,-118.395735700000000
834,4263,2003,34.207897950000003,-120.298979700000000
835,4264,2003,32.756833329999999,-117.235366700000000
836,4265,2003,33.591817220000003,-118.026627600000000
837,4266,2003,33.766365559999997,-118.277620400000000
838,4267,2003,34.313130000000001,-119.433460000000000
839,4268,2003,32.718933329999999,-117.219466700000000
840,4269,2003,33.956567380000003,-118.592496700000000
841,4270,2003,33.820070000000001,-118.241200000000010
842,4272,2003,33.144933330000001,-117.333033300000000
843,4273,2003,33.642133330000000,-117.953116700000000
844,4274,2003,33.728283329999996,-118.157083300000000
845,4276,2003,32.785919999999997,-117.250680000000000
846,4277,2003,33.909200030000001,-118.500048800000000
847,4278,2003,33.877433269999997,-118.544108100000000
848,4279,2003,34.277954100000002,-119.717675799999990
849,4280,2003,33.115178329999999,-117.347936700000010
850,4282,2003,33.635734050000003,-118.197770199999990
851,4283,2003,34.283929999999998,-120.084230000000010
852,4284,2003,32.726883330000000,-117.202100000000000
853,4285,2003,34.107333330000003,-119.318833299999990
854,4286,2003,33.503300000000003,-117.764883299999990
855,4288,2003,33.651049999999998,-117.868466700000000
856,4290,2003,33.711698400000003,-118.184554000000010
857,4291,2003,34.304530000000000,-119.413590000000000
858,4294,2003,33.735717770000001,-118.409602900000000
859,4295,2003,34.314156089999997,-119.883642600000000
860,4296,2003,33.152098330000001,-117.383210000000010
861,4297,2003,33.526616670000003,-117.896199999999990
862,4298,2003,33.637380000000000,-118.310230000000000
863,4299,2003,33.874330000000000,-119.947970000000000
864,4300,2003,32.641700000000000,-117.221333300000000
865,4301,2003,33.896618650000001,-118.539892600000000
866,4304,2003,33.140149999999998,-117.324950000000000
867,4305,2003,33.622683330000001,-117.892683300000000
868,4306,2003,33.738317870000003,-118.233398400000000
869,4308,2003,32.631050000000002,-117.121900000000000
870,4309,2003,33.979032390000000,-118.487516300000000
871,4312,2003,32.690820000000002,-117.352720000000010
872,4314,2003,33.606050619999998,-118.189843800000010
873,4315,2003,34.465315760000003,-120.129606100000000
874,4316,2003,32.873899999999999,-117.584819999999990
875,4317,2003,34.182893880000002,-119.353710900000000
876,4318,2003,33.462000000000003,-117.704170000000000
877,4320,2003,32.993866670000003,-117.290049999999990
878,4321,2003,33.598400880000000,-117.880501300000010
879,4322,2003,33.749630000000003,-118.110500000000000
880,4323,2003,34.198055009999997,-119.628369100000000
881,4326,2003,33.742964680000000,-118.423746700000000
882,4327,2003,34.268062340000000,-120.307080099999990
883,4328,2003,33.162066670000002,-117.385911699999990
884,4329,2003,33.556399999999996,-118.022550000000000
885,4330,2003,33.616585290000003,-118.259846999999990
886,4331,2003,34.254923499999997,-119.324902300000010
887,4332,2003,32.774020000000000,-117.273970000000010
888,4336,2003,33.354219999999998,-117.598660000000000
889,4337,2003,33.647300000000001,-117.886349999999990
890,4338,2003,33.761999510000003,-118.208252000000000
891,4339,2003,33.953470000000003,-119.686580000000010
892,4340,2003,32.678849999999997,-117.127830000000000
893,4341,2003,33.972529999999999,-118.448970000000000
894,4343,2003,34.349751789999999,-119.862532599999990
895,4345,2003,33.906550000000003,-118.816500000000000
896,4346,2003,33.602233890000001,-118.116682900000000
897,4347,2003,34.112980000000000,-120.025780000000000
898,4348,2003,32.706466669999998,-117.179766700000000
899,4349,2003,34.105098470000001,-119.195540400000000
900,4350,2003,33.427669999999999,-117.685830000000000
901,4351,2003,34.071150000000003,-120.328599999999990
902,4352,2003,33.213279999999997,-117.752970000000000
903,4354,2003,33.748350000000002,-118.198716700000010
904,4356,2003,32.740870000000001,-117.426500000000000
905,4358,2003,33.882100420000000,-118.535009800000000
906,4359,2003,34.249800000000000,-119.922030000000010
907,4360,2003,33.091200000000001,-117.299683300000000
908,4361,2003,33.256329999999998,-117.789130000000000
909,4362,2003,33.637182619999997,-118.248063200000000
910,4363,2003,33.976880000000001,-119.922619999999990
911,4364,2003,32.679433330000002,-117.164916700000010
912,4365,2003,33.961035160000002,-118.529362000000010
913,4366,2003,33.507516670000001,-117.759566699999990
914,4367,2003,34.461991370000000,-120.291145800000000
915,4368,2003,33.128100000000003,-117.542930000000000
916,4369,2003,33.575268549999997,-117.984602900000000
917,4370,2003,33.731666670000003,-118.203883300000000
918,4371,2003,34.053780000000003,-119.529500000000000
919,4374,2003,33.682516669999998,-118.062583300000000
920,4376,2003,32.680149999999998,-117.324316700000000
921,4377,2003,33.959449999999997,-119.258349999999990
922,4378,2003,33.546150720000000,-118.227327500000000
923,4379,2003,34.406245929999997,-120.106608100000000
924,4380,2003,33.614800000000002,-118.593050000000010
925,4381,2003,34.129870609999998,-119.187776700000000
926,4384,2003,32.998793329999998,-117.301093300000010
927,4386,2003,33.755456670000001,-118.113245000000010
928,4392,2003,33.582329999999999,-118.754600000000000
929,4398,2003,32.999929999999999,-117.420530000000000
930,4400,2003,33.722351070000002,-118.211767600000000
931,4404,2003,33.721846669999998,-118.065363300000000
932,4408,2003,33.754950000000001,-118.163533300000000
933,4417,2003,33.890120000000003,-120.081920000000000
934,4418,2003,32.680133329999997,-117.173050000000000
935,4419,2003,34.122333329999996,-119.331333300000000
936,4421,2003,33.987969999999997,-120.379850000000000
937,4423,2003,33.608801270000001,-117.896061200000010
938,4424,2003,33.751210000000000,-118.112075000000000
939,4425,2003,34.221679690000002,-119.641129600000000
940,4426,2003,32.825433330000003,-117.365533300000000
941,4436,2003,33.809199999999997,-118.228780000000000
942,4440,2003,33.765799999999999,-118.205890000000000
943,4446,2003,33.450650000000003,-119.068879999999990
944,4453,2003,33.949730000000002,-120.237570000000010
945,4456,2003,33.765799999999999,-118.113130000000000
946,4458,2003,32.597949999999997,-117.350933299999990
947,4479,2003,33.361570000000000,-118.307070000000000
948,4481,2003,34.096249999999998,-120.123470000000000
949,4494,2003,33.637833329999999,-117.964383299999990
950,4520,2003,33.755949999999999,-118.101290000000010
951,4522,2003,32.661879999999996,-117.447230000000000
952,4529,2003,34.046320000000001,-119.438850000000000
953,4545,2003,34.134830000000001,-119.958050000000000
954,4561,2003,33.827480000000001,-120.075650000000000
955,4574,2003,33.457470000000001,-119.105780000000000
956,4581,2003,34.164929999999998,-120.609179999999990
957,4600,2003,33.773916669999998,-118.205883300000000
958,4613,2003,34.108020000000003,-120.206480000000000
959,4633,2003,32.047179999999997,-119.654619999999990
960,4636,2003,33.775390000000002,-118.103780000000000
961,4657,2003,34.057229999999997,-119.474120000000000
962,4683,2003,34.032809999999998,-118.684810000000000
963,4695,2003,32.556733330000000,-117.128066700000010
964,4697,2003,33.974899999999998,-119.880470000000000
965,4778,2003,32.622950000000003,-117.444850000000000
966,4788,2003,33.779483329999998,-118.205316700000000
967,4810,2003,32.751550000000002,-117.386070000000000
968,4852,2003,33.803083330000000,-118.227633299999990
969,4856,2003,33.769990000000000,-118.206020000000000
970,4913,2003,33.963020000000000,-119.585629999999990
971,4939,2003,34.032616670000003,-118.681366700000000
972,5002,2003,32.784579999999998,-117.389480000000010
973,5012,2003,33.815899999999999,-118.236030000000000
974,5014,2003,33.740116669999999,-118.084216700000000
975,5034,2003,32.659720000000000,-117.414469999999990
976,5108,2003,33.802233330000000,-118.227666700000000
977,5301,2003,32.931750000000001,-117.253316700000000
978,5735,2003,33.966490000000000,-118.447830000000000
979,5739,2003,34.034379999999999,-118.682010000000010
980,5767,2003,33.965139999999998,-118.450230000000000
981,5771,2003,34.032919999999997,-118.684560000000000
982,5787,2003,33.962750000000000,-118.455020000000000
983,6001,2008,32.556579999999997,-117.128100000000000
984,6004,2008,32.557369999999999,-117.122390000000000
985,6009,2008,32.559199999999997,-117.116029999999990
986,6010,2008,32.559350000000002,-117.111180000000000
987,6012,2008,32.562440000000002,-117.108410000000010
988,6015,2008,32.607559999999999,-117.122410000000000
989,6017,2008,32.608370000000001,-117.111400000000000
990,6025,2008,32.623510000000003,-117.133740000000000
991,6027,2008,32.626500000000000,-117.134649999999990
992,6031,2008,32.632480000000001,-117.135660000000000
993,6039,2008,32.646859999999997,-117.119609999999990
994,6040,2008,32.647239999999996,-117.117830000000000
995,6041,2008,32.647500000000001,-117.116860000000000
996,6042,2008,32.647530000000003,-117.121270000000000
997,6044,2008,32.648159999999997,-117.114500000000010
998,6045,2008,32.648310000000002,-117.116110000000010
999,6046,2008,32.648789999999998,-117.113879999999990
1000,6047,2008,32.649250000000002,-117.110000000000000
1001,6049,2008,32.648890000000002,-117.112840000000010
1002,6052,2008,32.651090000000003,-117.103100000000000
1003,6054,2008,32.651429999999998,-117.122879999999990
1004,6057,2008,32.652110000000000,-117.100480000000000
1005,6060,2008,32.653680000000001,-117.094920000000000
1006,6065,2008,32.655029999999996,-117.091290000000000
1007,6068,2008,32.655580000000000,-117.125420000000010
1008,6069,2008,32.656640000000003,-117.087120000000000
1009,6071,2008,32.658320000000003,-117.144220000000000
1010,6072,2008,32.658870000000000,-117.119330000000010
1011,6075,2008,32.659869999999998,-117.122410000000000
1012,6080,2008,32.664920000000002,-117.149800000000000
1013,6083,2008,32.670270000000002,-117.154760000000000
1014,6084,2008,32.670380000000002,-117.136470000000000
1015,6085,2008,32.671039999999998,-117.123840000000000
1016,6086,2008,32.671160000000000,-117.130630000000000
1017,6087,2008,32.671630000000000,-117.126180000000010
1018,6090,2008,32.673470000000002,-117.136420000000000
1019,6094,2008,32.675359999999998,-117.128820000000000
1020,6106,2008,32.680959999999999,-117.145309999999990
1021,6110,2008,32.682699999999997,-117.138369999999990
1022,6113,2008,32.684730000000002,-117.135430000000000
1023,6115,2008,32.685299999999998,-117.136450000000000
1024,6116,2008,32.685549999999999,-117.133960000000000
1025,6119,2008,32.686669999999999,-117.133720000000000
1026,6120,2008,32.687040000000003,-117.134140000000000
1027,6125,2008,32.688139999999997,-117.138189999999990
1028,6127,2008,32.689950000000003,-117.140030000000000
1029,6128,2008,32.691409999999998,-117.238230000000000
1030,6129,2008,32.691630000000004,-117.152910000000010
1031,6130,2008,32.694240000000001,-117.237790000000000
1032,6133,2008,32.696179999999998,-117.153009999999990
1033,6134,2008,32.698270000000001,-117.158410000000000
1034,6136,2008,32.699620000000003,-117.160850000000000
1035,6138,2008,32.701500000000003,-117.226570000000000
1036,6140,2008,32.702230000000000,-117.161680000000000
1037,6145,2008,32.711480000000002,-117.232209999999990
1038,6148,2008,32.712649999999996,-117.230310000000000
1039,6151,2008,32.714280000000002,-117.229699999999990
1040,6152,2008,32.714880000000001,-117.182920000000000
1041,6153,2008,32.715809999999998,-117.230930000000000
1042,6154,2008,32.715960000000003,-117.174830000000000
1043,6155,2008,32.715940000000003,-117.175910000000000
1044,6156,2008,32.716400000000000,-117.196640000000000
1045,6157,2008,32.716760000000001,-117.224800000000000
1046,6159,2008,32.718359999999997,-117.230549999999990
1047,6161,2008,32.718249999999998,-117.225860000000000
1048,6165,2008,32.721660000000000,-117.221549999999990
1049,6168,2008,32.723849999999999,-117.175600000000000
1050,6171,2008,32.724379999999996,-117.224850000000000
1051,6172,2008,32.724179999999997,-117.182680000000000
1052,6173,2008,32.724860000000000,-117.183510000000000
1053,6174,2008,32.726280000000003,-117.176700000000000
1054,6177,2008,32.727139999999999,-117.202180000000000
1055,6179,2008,32.728110000000001,-117.208380000000010
1056,6180,2008,32.728439999999999,-117.201870000000000
1057,6181,2008,32.756790000000002,-117.235020000000010
1058,6189,2008,32.757660000000001,-117.242000000000000
1059,6192,2008,32.757899999999999,-117.226930000000000
1060,6197,2008,32.760080000000002,-117.220710000000000
1061,6200,2008,32.760530000000003,-117.210140000000000
1062,6204,2008,32.762540000000001,-117.236189999999990
1063,6211,2008,32.767530000000001,-117.235429999999990
1064,6212,2008,32.767789999999998,-117.241270000000000
1065,6213,2008,32.768259999999998,-117.247230000000000
1066,6216,2008,32.780830000000002,-117.249340000000000
1067,6217,2008,32.784370000000003,-117.215290000000000
1068,6219,2008,32.787379999999999,-117.209220000000000
1069,6223,2008,32.794249999999998,-117.220389999999990
1070,6228,2008,32.930430000000001,-117.248549999999990
1071,6229,2008,32.931550000000001,-117.250970000000000
1072,6230,2008,32.932099999999998,-117.253360000000000
1073,6232,2008,32.932800000000000,-117.257900000000010
1074,6236,2008,32.933779999999999,-117.256829999999990
1075,6239,2008,33.008000000000003,-117.270630000000000
1076,6242,2008,33.010599999999997,-117.263589999999990
1077,6243,2008,33.011299999999999,-117.273230000000000
1078,6244,2008,33.014130000000002,-117.279630000000000
1079,6245,2008,33.014260000000000,-117.276900000000000
1080,6250,2008,33.087750000000000,-117.292850000000000
1081,6251,2008,33.088059999999999,-117.310500000000000
1082,6252,2008,33.088500000000003,-117.272600000000000
1083,6253,2008,33.088500000000003,-117.304950000000010
1084,6264,2008,33.090600000000002,-117.287200000000000
1085,6269,2008,33.139209999999999,-117.337700000000000
1086,6270,2008,33.139600000000002,-117.318600000000000
1087,6271,2008,33.140160000000002,-117.325100000000010
1088,6280,2008,33.144559999999998,-117.328110000000000
1089,6282,2008,33.144700000000000,-117.335629999999990
1090,6288,2008,33.204859999999996,-117.390730000000000
1091,6291,2008,33.206879999999998,-117.393550000000000
1092,6294,2008,33.207799999999999,-117.397310000000000
1093,6303,2008,33.232259999999997,-117.413200000000000
1094,6308,2008,33.233420000000002,-117.411520000000000
1095,6311,2008,33.234400000000001,-117.409000000000010
1096,6314,2008,33.235399999999998,-117.407450000000000
1097,6317,2008,33.235570000000003,-117.405649999999990
1098,6320,2008,33.458810000000000,-117.697200000000000
1099,6325,2008,33.460610000000003,-117.705910000000000
1100,6327,2008,33.461329999999997,-117.702050000000000
1101,6328,2008,33.461849999999998,-117.702650000000010
1102,6331,2008,33.594690000000000,-117.880500000000000
1103,6335,2008,33.603009999999998,-117.896450000000000
1104,6343,2008,33.609879999999997,-117.905109999999990
1105,6344,2008,33.610010000000003,-117.924390000000000
1106,6350,2008,33.619079999999997,-117.926980000000000
1107,6354,2008,33.632880000000000,-117.888070000000000
1108,6355,2008,33.636550000000000,-117.953819999999990
1109,6362,2008,33.645740000000004,-117.888800000000000
1110,6363,2008,33.646819999999998,-117.884110000000010
1111,6372,2008,33.687159999999999,-118.033880000000000
1112,6375,2008,33.691249999999997,-118.041540000000000
1113,6382,2008,33.703659999999999,-118.049600000000000
